time,open,high,low,close,Volume,Volume MA
2017-01-10T00:00:00Z,902.66,915.1,899.01,907,7178,8721.2
2017-01-11T00:00:00Z,906.81,923.98,765,795.77,19443,9255.55
2017-01-12T00:00:00Z,795.8,840,734.64,812.25,13159,9278.3
2017-01-13T00:00:00Z,812.25,835.01,782.85,831.42,10467,9482
2017-01-14T00:00:00Z,831.42,847.52,822.34,828,4731,9452.4
2017-01-15T00:00:00Z,828,835,819,833.31,2897,9434.25
2017-01-16T00:00:00Z,833.43,840,826.03,834.41,3388,9269
2017-01-17T00:00:00Z,834.4,909,830.1,906,7226,9143.1
2017-01-18T00:00:00Z,906.09,916.7,850,887.99,6875,9039.1
2017-01-19T00:00:00Z,887.98,907,883.08,902.92,4991,8894.45
2017-01-20T00:00:00Z,902.92,904.58,890,894.31,2515,8829.65
2017-01-21T00:00:00Z,894.31,930,891.28,925.06,4316,8827.05
2017-01-22T00:00:00Z,925.06,946.24,902,931.22,3698,8627.25
2017-01-23T00:00:00Z,929.45,930,910.63,910.7,2745,8334.9
2017-01-24T00:00:00Z,911.78,923,880,887,6351,7841.7
2017-01-25T00:00:00Z,887,903.98,886.99,896.01,4471,7045.35
2017-01-26T00:00:00Z,896.75,921.95,896,917.02,4670,6572.7
2017-01-27T00:00:00Z,917.02,924.47,911,922.63,3668,6200.35
2017-01-28T00:00:00Z,922.98,925.5,921.81,924.98,2567,6061.35
2017-01-29T00:00:00Z,924.69,927.47,915,916.54,2537,5894.65
2017-01-30T00:00:00Z,916.56,923.95,914.69,923.23,3505,5711
2017-01-31T00:00:00Z,923.26,972.3,922.94,970.01,6693,5073.5
2017-02-01T00:00:00Z,970.01,992.39,964.22,992.39,4477,4639.4
2017-02-02T00:00:00Z,992.75,1010,978.74,1008.38,4075,4319.8
2017-02-03T00:00:00Z,1008.44,1024.5,994.34,1018.01,6050,4385.75
2017-02-04T00:00:00Z,1018.48,1044.12,1001.8,1035.54,4677,4474.75
2017-02-05T00:00:00Z,1035.54,1036.3,1003.02,1016.32,4537,4532.2
2017-02-06T00:00:00Z,1016.32,1027.7,1014.64,1022.58,4301,4385.95
2017-02-07T00:00:00Z,1022.64,1058.26,1021.75,1053.95,5379,4311.15
2017-02-08T00:00:00Z,1053.95,1069.95,1016.49,1056.7,6898,4406.5
2017-02-09T00:00:00Z,1057.22,1079,925,994.24,16370,5099.25
2017-02-10T00:00:00Z,993.58,1008,961,1001.98,7878,5277.35
2017-02-11T00:00:00Z,1001.88,1023.89,995.49,1018.65,4136,5299.25
2017-02-12T00:00:00Z,1018.63,1018.88,1008,1010,1261,5225.05
2017-02-13T00:00:00Z,1009.99,1021.5,985.68,1002.82,4688,5141.9
2017-02-14T00:00:00Z,1002.88,1018.97,992.27,1013.92,5874,5212.05
2017-02-15T00:00:00Z,1013.92,1016,1007.66,1014.53,4450,5201.05
2017-02-16T00:00:00Z,1014.58,1041.88,1013.54,1038.94,3631,5199.2
2017-02-17T00:00:00Z,1038.95,1064.6,1036.29,1057.3,6632,5402.45
2017-02-18T00:00:00Z,1057.29,1073.8,1055.6,1062.15,3901,5470.65
2017-02-19T00:00:00Z,1062.15,1067.78,1051.26,1059.88,2960,5443.4
2017-02-20T00:00:00Z,1059.89,1095,1051.36,1089.82,4361,5326.8
2017-02-21T00:00:00Z,1089.98,1132.95,1081.95,1128.31,7312,5468.55
2017-02-22T00:00:00Z,1129.68,1140,1104.9,1128.72,5938,5561.7
2017-02-23T00:00:00Z,1129.88,1197,1128.22,1186.9,7512,5634.8
2017-02-24T00:00:00Z,1185.81,1221.93,1103.32,1186.91,12636,6032.75
2017-02-25T00:00:00Z,1186.91,1189.49,1110,1158,5963,6104.05
2017-02-26T00:00:00Z,1157.98,1187.33,1130.88,1184.91,4399,6108.95
2017-02-27T00:00:00Z,1184.91,1198.99,1176,1195.81,5694,6124.7
2017-02-28T00:00:00Z,1195.85,1214.94,1179.64,1195.08,6673,6113.45
2017-03-01T00:00:00Z,1192.72,1230,1085.71,1230,8187,5704.3
2017-03-02T00:00:00Z,1230,1298.61,1220,1269.17,8892,5755
2017-03-03T00:00:00Z,1269.17,1294.99,1255.61,1292.86,8180,5957.2
2017-03-04T00:00:00Z,1293.06,1294.48,1226.41,1273.97,6280,6208.15
2017-03-05T00:00:00Z,1273.94,1278.99,1247.11,1278.97,3875,6167.5
2017-03-06T00:00:00Z,1278.63,1288,1268.78,1284.99,4652,6106.4
2017-03-07T00:00:00Z,1284.99,1288,1050,1237.36,10601,6413.95
2017-03-08T00:00:00Z,1237.32,1246,1128,1150.22,12941,6879.45
2017-03-09T00:00:00Z,1150.22,1214.95,1131.11,1197.3,8475,6971.6
2017-03-10T00:00:00Z,1197.3,1360,956.85,1109.02,25216,8037.35
2017-03-11T00:00:00Z,1111.92,1219,1107,1188.08,10259,8402.3
2017-03-12T00:00:00Z,1188.11,1244,1150,1235.57,6694,8518.95
2017-03-13T00:00:00Z,1235.27,1249,1207.98,1245.49,8969,8601.8
2017-03-14T00:00:00Z,1245.5,1262,1213.55,1247.82,7414,8675.6
2017-03-15T00:00:00Z,1247.43,1264.55,1240,1263.01,7213,8660.65
2017-03-16T00:00:00Z,1263.55,1277.27,1117.77,1175.11,16500,8853.85
2017-03-17T00:00:00Z,1175.11,1175.11,1065.74,1069.57,19142,9512.8
2017-03-18T00:00:00Z,1068.78,1096,919.44,970,23901,10487.9
2017-03-19T00:00:00Z,970,1062.92,961.59,1019.49,13491,10877.75
2017-03-20T00:00:00Z,1019.1,1051.97,1011,1044.97,8879,10988.05
2017-03-21T00:00:00Z,1046.76,1120,1042.68,1114.42,12436,11200.5
2017-03-22T00:00:00Z,1114.42,1114.96,985.17,1034.57,14497,11480.75
2017-03-23T00:00:00Z,1038.01,1057.41,1013,1025.14,7729,11458.2
2017-03-24T00:00:00Z,1025.13,1030.3,920.1,934.87,18935,12090.95
2017-03-25T00:00:00Z,933.94,973.99,890.05,963.89,13019,12548.15
2017-03-26T00:00:00Z,963.72,1005,943.9,973.08,9450,12788.05
2017-03-27T00:00:00Z,974.24,1045.9,961.1,1042.08,10224,12769.2
2017-03-28T00:00:00Z,1042.28,1069.39,1016.25,1045.39,9001,12572.2
2017-03-29T00:00:00Z,1045.54,1058.16,1005.77,1043.27,8350,12565.95
2017-03-30T00:00:00Z,1043.09,1052.94,1022,1042.34,8282,11719.25
2017-03-31T00:00:00Z,1042.33,1094.49,1038.11,1088.99,11247,11768.65
2017-04-01T00:00:00Z,1088.99,1110.95,1071.45,1092,6713,11769.6
2017-04-02T00:00:00Z,1092,1119,1080,1113.99,7868,11714.55
2017-04-03T00:00:00Z,1113.23,1168.72,1112.24,1152.44,12655,11976.6
2017-04-04T00:00:00Z,1152.09,1164.14,1124.98,1143.99,8550,12043.45
2017-04-05T00:00:00Z,1143.98,1144.99,1114.9,1132.99,8684,11652.65
2017-04-06T00:00:00Z,1132.99,1206.97,1132.98,1192.3,11212,11256.15
2017-04-07T00:00:00Z,1192.29,1203,1175.26,1193.99,6955,10408.85
2017-04-08T00:00:00Z,1194,1198,1170,1184.5,4391,9953.85
2017-04-09T00:00:00Z,1184.5,1221,1175.8,1210.97,5792,9799.5
2017-04-10T00:00:00Z,1210.99,1219.78,1201,1210,5435,9449.45
2017-04-11T00:00:00Z,1210,1234,1200,1223.99,5424,8995.8
2017-04-12T00:00:00Z,1224,1227.86,1209.61,1214.17,6458,8932.25
2017-04-13T00:00:00Z,1214.68,1219.49,1148.98,1177.05,9408,8455.9
2017-04-14T00:00:00Z,1177.05,1196.92,1170.14,1173.74,5643,8087.1
2017-04-15T00:00:00Z,1173.13,1190.99,900,1178.85,3947,7811.95
2017-04-16T00:00:00Z,1178.84,1189.93,1171.7,1177.99,3058,7453.65
2017-04-17T00:00:00Z,1177.63,1197.6,1170.85,1189.91,6557,7331.45
2017-04-18T00:00:00Z,1190.95,1206.65,1189.76,1201.94,6247,7226.3
2017-04-19T00:00:00Z,1201.88,1215.32,1191.09,1214.21,6249,7124.65
2017-04-20T00:00:00Z,1214.22,1240.6,1212.01,1236.15,7718,6948.2
2017-04-21T00:00:00Z,1236.15,1258.77,1236.15,1249.99,6663,6945.7
2017-04-22T00:00:00Z,1249.98,1253,1221.51,1247,6116,6858.1
2017-04-23T00:00:00Z,1246.79,1254,1236.2,1251.98,4996,6475.15
2017-04-24T00:00:00Z,1251.91,1261.16,1246.31,1257.29,5901,6342.7
2017-04-25T00:00:00Z,1256.65,1287,1256.16,1281.16,8103,6313.65
2017-04-26T00:00:00Z,1281.18,1320,1279.5,1298.44,9598,6232.95
2017-04-27T00:00:00Z,1297.56,1360,1295.39,1349.26,10467,6408.55
2017-04-28T00:00:00Z,1349.77,1381.01,1300.2,1353.34,14005,6889.25
2017-04-29T00:00:00Z,1352.96,1369.5,1335.64,1365.43,9671,7083.2
2017-04-30T00:00:00Z,1364.98,1394.51,1334.02,1384.55,10513,7337.1
2017-05-01T00:00:00Z,1384.55,1466.69,1370.98,1436.5,16963,7914.05
2017-05-02T00:00:00Z,1436.5,1492.93,1426.51,1471.99,11955,8188.9
2017-05-03T00:00:00Z,1471.79,1533,1453.68,1533,16312,8534.1
2017-05-04T00:00:00Z,1533,1665,1482.06,1563.39,25830,9543.45
2017-05-05T00:00:00Z,1561.47,1630,1535.11,1551.3,16673,10179.75
2017-05-06T00:00:00Z,1551.3,1598.89,1551.3,1585.39,9348,10494.25
2017-05-07T00:00:00Z,1585.49,1618.31,1563.87,1609.57,11729,10752.85
2017-05-08T00:00:00Z,1611.1,1713,1608,1713,15896,11235.3
2017-05-09T00:00:00Z,1712.99,1794.7,1630,1720.43,19867,11916.2
2017-05-10T00:00:00Z,1720.24,1799.99,1691.3,1794.99,13444,12202.5
2017-05-11T00:00:00Z,1794.95,1889,1770.95,1837.93,15723,12655.5
2017-05-12T00:00:00Z,1837.98,1838,1651.01,1695.61,15908,13145.1
2017-05-13T00:00:00Z,1695.56,1792.96,1610,1792.73,12375,13514.05
2017-05-14T00:00:00Z,1791.7,1829,1763.33,1799.99,6783,13558.15
2017-05-15T00:00:00Z,1799.98,1802.99,1702.42,1747.81,10168,13661.4
2017-05-16T00:00:00Z,1747.81,1777.76,1690.14,1777.48,11410,13752
2017-05-17T00:00:00Z,1777.49,1840,1745.05,1813.23,13806,13918.95
2017-05-18T00:00:00Z,1813.23,1900,1800,1899.16,11392,13788.3
2017-05-19T00:00:00Z,1899.47,1980,1890.73,1976.23,18954,14252.45
2017-05-20T00:00:00Z,1976.22,2059,1970.04,2058.91,13164,14385
2017-05-21T00:00:00Z,2058.89,2102.68,1988.6,2057,17706,14422.15
2017-05-22T00:00:00Z,2056.99,2298,1975,2123.29,29427,15295.75
2017-05-23T00:00:00Z,2123.29,2283,2100.86,2272.75,17629,15361.6
2017-05-24T00:00:00Z,2272.74,2474.69,2266.51,2432.97,24653,15302.75
2017-05-25T00:00:00Z,2432.96,2806,2253.15,2355,30856,16011.9
2017-05-26T00:00:00Z,2362.17,2683.18,2052.01,2272.7,31763,17132.65
2017-05-27T00:00:00Z,2276.46,2353.35,1913.19,2099.99,32475,18169.95
2017-05-28T00:00:00Z,2099.99,2342.99,2099.86,2232.78,18318,18291.05
2017-05-29T00:00:00Z,2237,2357.86,2141.12,2279.48,16908,18143.1
2017-05-30T00:00:00Z,2279.18,2336.88,2112.31,2191.58,20929,18517.35
2017-05-31T00:00:00Z,2191.6,2338.91,2173.8,2303.29,21724,18817.4
2017-06-01T00:00:00Z,2303.61,2488,2302,2419.99,21388,19091.4
2017-06-02T00:00:00Z,2419.98,2478.99,2379.44,2478.99,12886,19116.95
2017-06-03T00:00:00Z,2478.99,2599,2448,2548.05,13443,19449.95
2017-06-04T00:00:00Z,2548.3,2556.1,2469.98,2521.36,13801,19631.6
2017-06-05T00:00:00Z,2521.43,2698,2517.02,2698,13588,19740.5
2017-06-06T00:00:00Z,2698,2938.55,2674.69,2871.29,28610,20480.7
2017-06-07T00:00:00Z,2871.29,2885,2598.7,2685.64,19474,20884.8
2017-06-08T00:00:00Z,2690.02,2808.78,2611.41,2799.73,13453,20609.75
2017-06-09T00:00:00Z,2799.76,2861.58,2786.2,2811.39,11449,20524
2017-06-10T00:00:00Z,2811.37,2942.04,2801.25,2931.15,18739,20575.65
2017-06-11T00:00:00Z,2931.16,2998.99,2881,2998.98,16308,19919.7
2017-06-12T00:00:00Z,2998.98,2999.99,2463.89,2655.71,38946,20985.55
2017-06-13T00:00:00Z,2654.36,2798.99,2649.47,2709.01,17617,20633.75
2017-06-14T00:00:00Z,2709.02,2827,2330,2432.21,28258,20503.85
2017-06-15T00:00:00Z,2432.21,2525,2050,2409.98,42029,21017.15
2017-06-16T00:00:00Z,2409.98,2524.65,2287.84,2480.43,21887,20487.75
2017-06-17T00:00:00Z,2480.44,2679.24,2413.96,2634.94,17604,20452.05
2017-06-18T00:00:00Z,2634.94,2670,2455.01,2515.25,13843,20298.8
2017-06-19T00:00:00Z,2515.25,2597,2481.92,2596.98,13926,19948.65
2017-06-20T00:00:00Z,2596.99,2776.95,2585.42,2725.08,19214,19823.15
2017-06-21T00:00:00Z,2725.11,2781.59,2559.51,2643.35,18053,19656.4
2017-06-22T00:00:00Z,2643.33,2724.69,2598,2679.99,12166,19620.4
2017-06-23T00:00:00Z,2679.93,2743,2665,2690.76,9675,19432
2017-06-24T00:00:00Z,2690.76,2718.37,2503.05,2574.84,12782,19381.05
2017-06-25T00:00:00Z,2574.86,2625,2430.05,2505.61,13721,19387.7
2017-06-26T00:00:00Z,2505.61,2563.9,2258.34,2407.91,20252,18969.8
2017-06-27T00:00:00Z,2407.91,2575.75,2264,2575.75,22151,19103.65
2017-06-28T00:00:00Z,2573.22,2605,2457,2553.12,16249,19243.45
2017-06-29T00:00:00Z,2553.13,2591.98,2506.1,2530,9034,19122.7
2017-06-30T00:00:00Z,2531.16,2554.01,2446.2,2455.19,11846,18778.05
2017-07-01T00:00:00Z,2455.19,2515,2400,2423.63,8453,18385.3
2017-07-02T00:00:00Z,2424.08,2545,2385,2516.66,9098,16892.9
2017-07-03T00:00:00Z,2515.37,2584.78,2479.75,2542.41,10018,16512.95
2017-07-04T00:00:00Z,2542.41,2636.1,2542.18,2602,10676,15633.85
2017-07-05T00:00:00Z,2602,2630.24,2551.06,2616.96,10168,14040.8
2017-07-06T00:00:00Z,2616.96,2623.54,2580.69,2604.84,8201,13356.5
2017-07-07T00:00:00Z,2604.89,2607.61,2472,2501.15,11625,13057.55
2017-07-08T00:00:00Z,2501.15,2563.5,2471.22,2561.11,7859,12758.35
2017-07-09T00:00:00Z,2560.84,2579.84,2500,2508.99,5615,12342.8
2017-07-10T00:00:00Z,2508,2523,2250,2331.05,15527,12158.45
2017-07-11T00:00:00Z,2330.93,2410,2265,2310.01,15560,12033.8
2017-07-12T00:00:00Z,2309.62,2415,2250,2383.42,13833,12117.15
2017-07-13T00:00:00Z,2384.35,2416.79,2308.14,2340,9539,12110.35
2017-07-14T00:00:00Z,2340,2349.28,2150,2217.24,13531,12147.8
2017-07-15T00:00:00Z,2217.02,2224.82,1964.31,1964.31,16350,12279.25
2017-07-16T00:00:00Z,1964.33,2043.94,1758.2,1911.78,21736,12353.45
2017-07-17T00:00:00Z,1911.79,2238.07,1909.58,2235.19,21446,12318.2
2017-07-18T00:00:00Z,2235.14,2393.43,2134.37,2308.15,23755,12693.5
2017-07-19T00:00:00Z,2307.48,2396,2216,2258.99,18564,13170
2017-07-20T00:00:00Z,2258.99,2957,2258.99,2873.48,36507,14403.05
2017-07-21T00:00:00Z,2873.45,2880,2608.27,2657.45,23028,15131.8
2017-07-22T00:00:00Z,2661.05,2869.88,2646.95,2825.27,12220,15287.9
2017-07-23T00:00:00Z,2825.27,2848,2691,2754.28,10174,15295.7
2017-07-24T00:00:00Z,2755.19,2799.2,2726.8,2762.26,8104,15167.1
2017-07-25T00:00:00Z,2761.68,2782.44,2449.69,2564,19203,15618.85
2017-07-26T00:00:00Z,2564,2614,2403,2525.99,13010,15859.3
2017-07-27T00:00:00Z,2525.98,2686.2,2514.1,2664.99,10030,15779.55
2017-07-28T00:00:00Z,2664.99,2825.11,2655.55,2786.07,17178,16245.5
2017-07-29T00:00:00Z,2786.07,2790.99,2656,2700.21,9869,16458.2
2017-07-30T00:00:00Z,2700.2,2739.98,2500,2723.99,8434,16103.55
2017-07-31T00:00:00Z,2723.99,2900,2700,2856.88,11444,15897.75
2017-08-01T00:00:00Z,2856.89,2925,2676.01,2732.59,9774,15694.8
2017-08-02T00:00:00Z,2731.6,2758.06,2650,2699.9,8417,15638.7
2017-08-03T00:00:00Z,2699.9,2799,2699.89,2787.02,7420,15333.15
2017-08-04T00:00:00Z,2787.05,2877.79,2760,2857.34,7715,14901.4
2017-08-05T00:00:00Z,2857.34,3335,2857.34,3243.49,21617,14895.45
2017-08-06T00:00:00Z,3243.5,3278.42,3150,3222.22,8654,14255.85
2017-08-07T00:00:00Z,3222.22,3416,3190,3398.23,11313,13633.75
2017-08-08T00:00:00Z,3398.23,3489,3349.91,3422.43,15993,13505.2
2017-08-09T00:00:00Z,3423.28,3428.29,3232.62,3342.8,13093,12334.5
2017-08-10T00:00:00Z,3342.8,3448,3317,3444.98,9341,11650.15
2017-08-11T00:00:00Z,3444.98,3725,3416.86,3656.15,15316,11804.95
2017-08-12T00:00:00Z,3656.14,3974,3622.87,3874,18978,12245.15
2017-08-13T00:00:00Z,3874,4200,3850,4060.47,23518,13015.85
2017-08-14T00:00:00Z,4060.47,4328,3985.01,4320.6,20073,13059.35
2017-08-15T00:00:00Z,4320.53,4434.42,3807.14,4159.93,32002,14008.95
2017-08-16T00:00:00Z,4159.93,4385.5,3928.82,4370.01,17970,14405.95
2017-08-17T00:00:00Z,4370.01,4469,4180,4280.01,19980,14546.05
2017-08-18T00:00:00Z,4280.01,4350,3960.47,4101.72,20805,15092.85
2017-08-19T00:00:00Z,4101.72,4186.1,4000,4157.41,10517,15197
2017-08-20T00:00:00Z,4157.41,4190.21,4044.52,4050.99,8338,15041.7
2017-08-21T00:00:00Z,4050.99,4089.99,3950.88,4002,12390,15172.5
2017-08-22T00:00:00Z,4002,4145,3583.46,4092,21935,15848.4
2017-08-23T00:00:00Z,4092,4247.88,4058.26,4143.49,11763,16065.55
2017-08-24T00:00:00Z,4142.5,4349.99,4112.76,4312.03,10232,16191.4
2017-08-25T00:00:00Z,4312.03,4453.9,4284.01,4360,10908,15655.95
2017-08-26T00:00:00Z,4360,4374.39,4260.01,4344.32,6139,15530.2
2017-08-27T00:00:00Z,4344.32,4392,4309.87,4340.11,7031,15316.1
2017-08-28T00:00:00Z,4343.5,4396,4200,4384.99,10427,15037.8
2017-08-29T00:00:00Z,4384.99,4656.83,4350,4599,14482,15107.25
2017-08-30T00:00:00Z,4599.01,4635.21,4500.55,4581.98,10394,15159.9
2017-08-31T00:00:00Z,4581.98,4769.03,4580.84,4743.94,13628,15075.5
2017-09-01T00:00:00Z,4743.94,4948,4706,4947.99,16761,14964.65
2017-09-02T00:00:00Z,4948,4980,4500,4649.99,19572,14767.35
2017-09-03T00:00:00Z,4642.39,4749.99,4524,4626.05,11569,14342.15
2017-09-04T00:00:00Z,4626.05,4628.05,4234.16,4498.25,20525,13768.3
2017-09-05T00:00:00Z,4498.46,4514.95,4242.38,4432.51,17329,13736.25
2017-09-06T00:00:00Z,4432.51,4692,4431,4616.18,16150,13544.75
2017-09-07T00:00:00Z,4616.18,4665.44,4475.01,4624.18,8463,12927.65
2017-09-08T00:00:00Z,4624.18,4679.99,4140,4350,22096,13506.6
2017-09-09T00:00:00Z,4350,4449.95,4180,4334.36,10064,13592.9
2017-09-10T00:00:00Z,4334.36,4349.99,4139,4251.36,10067,13476.75
2017-09-11T00:00:00Z,4251.36,4365,4111.14,4210.72,9065,12833.25
2017-09-12T00:00:00Z,4210.72,4375.37,4080,4164.52,12277,12858.95
2017-09-13T00:00:00Z,4164.52,4174.53,3726,3855.32,22772,13485.95
2017-09-14T00:00:00Z,3855.61,3923,3230.05,3250.4,36344,14757.75
2017-09-15T00:00:00Z,3249.99,3894.48,2975.01,3740.02,54482,17174.9
2017-09-16T00:00:00Z,3740.02,4042.98,3600,3726.51,19030,17774.85
2017-09-17T00:00:00Z,3726.51,3841,3475.64,3719.97,11712,17839.1
2017-09-18T00:00:00Z,3719.98,4130,3717.56,4100,16878,17958.9
2017-09-19T00:00:00Z,4100,4125.22,3850.44,3910.11,13759,18127.15
2017-09-20T00:00:00Z,3910.11,4044,3850.01,3872.06,9883,17939.9
2017-09-21T00:00:00Z,3872.07,3903.57,3571,3617.47,14950,17849.35
2017-09-22T00:00:00Z,3617.47,3767.77,3509.79,3619.01,12640,17502.75
2017-09-23T00:00:00Z,3619.01,3818.89,3580,3787.33,6584,17253.5
2017-09-24T00:00:00Z,3787.33,3789.36,3630.01,3669.01,4697,16462.1
2017-09-25T00:00:00Z,3669.01,3969.37,3669.01,3919.78,9574,16074.35
2017-09-26T00:00:00Z,3919.98,3960,3854.29,3885.09,5893,15561.5
2017-09-27T00:00:00Z,3885.09,4228.39,3880.36,4200,12041,15740.4
2017-09-28T00:00:00Z,4200,4269.95,4122,4189.42,7883,15029.75
2017-09-29T00:00:00Z,4189.42,4212.99,4015.17,4156.99,10344,15043.75
2017-09-30T00:00:00Z,4156.99,4356.28,4143.52,4339,6217,14851.25
2017-10-01T00:00:00Z,4339.01,4396.99,4256.92,4394.81,5366,14666.3
2017-10-02T00:00:00Z,4394.81,4470,4354.23,4392.71,8644,14484.65
2017-10-03T00:00:00Z,4392.71,4419.95,4240,4307.99,10606,13876.35
2017-10-04T00:00:00Z,4307.99,4344,4175.3,4214.84,6531,12385.7
2017-10-05T00:00:00Z,4214.84,4365.21,4150.01,4320.04,6454,9984.3
2017-10-06T00:00:00Z,4320.02,4407,4299.99,4362.99,6419,9353.75
2017-10-07T00:00:00Z,4363,4449.42,4320,4425,4141,8975.2
2017-10-08T00:00:00Z,4425,4612,4420.01,4603.49,7123,8487.45
2017-10-09T00:00:00Z,4603.5,4875.39,4561,4769.55,14270,8513
2017-10-10T00:00:00Z,4769.55,4925.65,4701.53,4750,13713,8704.5
2017-10-11T00:00:00Z,4750,4869.97,4720.21,4814.99,7151,8314.55
2017-10-12T00:00:00Z,4814.99,5440.92,4809.59,5440,20108,8687.95
2017-10-13T00:00:00Z,5440,5867,5390,5624.8,26606,9689.05
2017-10-14T00:00:00Z,5624.87,5839.8,5567.86,5819.13,8989,9903.65
2017-10-15T00:00:00Z,5819.13,5849.83,5455.5,5693.7,11822,10016.05
2017-10-16T00:00:00Z,5693.7,5785.3,5575.55,5754.9,8798,10161.3
2017-10-17T00:00:00Z,5754.9,5769.99,5525,5594,9119,10015.2
2017-10-18T00:00:00Z,5593.97,5600,5102,5574.44,17621,10502.1
2017-10-19T00:00:00Z,5574.02,5750,5529.44,5704.01,8881,10428.95
2017-10-20T00:00:00Z,5704,6063.99,5630,5989.1,16688,10952.5
2017-10-21T00:00:00Z,5989.1,6189.1,5868.26,6024.86,14630,11415.7
2017-10-22T00:00:00Z,6024.85,6082.3,5755.95,6005.05,10753,11521.15
2017-10-23T00:00:00Z,6000.01,6057.02,5650.98,5905.99,16422,11811.95
2017-10-24T00:00:00Z,5906,5906,5462.19,5525.43,18263,12398.55
2017-10-25T00:00:00Z,5525.43,5765,5376.71,5739.97,14144,12783.05
2017-10-26T00:00:00Z,5739.97,6000,5701,5891.61,11824,13053.3
2017-10-27T00:00:00Z,5891.61,5998,5708.8,5780,9333,13312.9
2017-10-28T00:00:00Z,5780,5894,5715,5752.01,5421,13227.8
2017-10-29T00:00:00Z,5752.01,6298.99,5728,6140.01,12444,13136.5
2017-10-30T00:00:00Z,6140.01,6200,6028,6124.16,8336,12867.65
2017-10-31T00:00:00Z,6124.16,6472.13,6095.96,6445.01,15015,13260.85
2017-11-01T00:00:00Z,6445.01,6784,6363.59,6783.69,20579,13284.4
2017-11-02T00:00:00Z,6783.69,7445,6759,7039.98,35896,13748.9
2017-11-03T00:00:00Z,7039.99,7449.99,6955.89,7170.01,24735,14536.2
2017-11-04T00:00:00Z,7170.01,7498,7011.1,7412.55,13655,14627.85
2017-11-05T00:00:00Z,7412.35,7630,7310,7392,16518,15013.85
2017-11-06T00:00:00Z,7391.95,7432.49,6900.73,6969.76,23885,15752.15
2017-11-07T00:00:00Z,6969.76,7232.84,6968.49,7126.63,14508,15596.5
2017-11-08T00:00:00Z,7128.99,7898,7031.66,7467.96,38150,17059.95
2017-11-09T00:00:00Z,7467.97,7470.01,7079,7156,18037,17127.4
2017-11-10T00:00:00Z,7156,7350,6426,6577.62,33906,18091.2
2017-11-11T00:00:00Z,6577.63,6894.99,6201.01,6346.7,25661,18836.6
2017-11-12T00:00:00Z,6346.64,6486,5511.11,5886.35,52451,20638.05
2017-11-13T00:00:00Z,5886.35,6841.45,5850,6535.87,36416,21545.7
2017-11-14T00:00:00Z,6535.87,6748,6450,6605,20266,21851.8
2017-11-15T00:00:00Z,6605,7349,6605,7294,27864,22653.8
2017-11-16T00:00:00Z,7294,7985.37,7130,7838.53,29331,23653.7
2017-11-17T00:00:00Z,7838.54,7988.5,7536,7714.71,24793,24622.3
2017-11-18T00:00:00Z,7714.7,7847.98,7502,7777.01,14697,24734.95
2017-11-19T00:00:00Z,7777.01,8098.62,7700,8031.82,14760,25056.15
2017-11-20T00:00:00Z,8031.83,8293.25,7969,8256.01,15691,25089.95
2017-11-21T00:00:00Z,8256.01,8375,7802.99,8109,31270,25624.5
2017-11-22T00:00:00Z,8109,8298.98,8103.13,8250,13682,24513.8
2017-11-23T00:00:00Z,8250,8274.98,8031.16,8031.16,11909,23872.5
2017-11-24T00:00:00Z,8031.16,8324,7900,8215.01,14600,23919.75
2017-11-25T00:00:00Z,8215.01,8795.5,8203.98,8795.5,16476,23917.65
2017-11-26T00:00:00Z,8795.5,9596,8795.5,9401.11,28643,24155.55
2017-11-27T00:00:00Z,9401.11,9795,9401,9768.71,25662,24713.25
2017-11-28T00:00:00Z,9768.71,9989.95,9705.99,9949,18972,23754.35
2017-11-29T00:00:00Z,9949,11485,8595.55,9935.98,69108,26307.9
2017-11-30T00:00:00Z,9920.81,10850,9135.6,9903,42440,26734.6
2017-12-01T00:00:00Z,9903.01,10937,9517,10869.84,33257.43099,27114.421549500003
2017-12-02T00:00:00Z,10869.85,11100,10701,10930.24,20197.01811,25501.722455000003
2017-12-03T00:00:00Z,10930.24,11891,10601,11290,31415.65085,25251.7049975
2017-12-04T00:00:00Z,11290,11650,10950,11643.98,20180.78654,25247.4443245
2017-12-05T00:00:00Z,11643.99,11875,11532,11718.35,17711.46813,24739.817731
2017-12-06T00:00:00Z,11718.34,14425,11717.5,14090,51353.20277,25840.9278695
2017-12-07T00:00:00Z,14090,19697,13500,17390.01,84513.11187,28826.933463
2017-12-08T00:00:00Z,17390.01,17777.69,13788.99,16367.03,68496.89161,31516.928043500004
2017-12-09T00:00:00Z,16367.03,16499,13550,15309.98,41168.59695,32837.35789100001
2017-12-10T00:00:00Z,15309.99,16300,13501,15290.01,52871.31426,34696.37360400001
2017-12-11T00:00:00Z,15290.01,17493,15200,16885.76,41163.65362,35191.056285000006
2017-12-12T00:00:00Z,16885.76,18149.99,16375,17730.12,38218.84483,36417.8985265
2017-12-13T00:00:00Z,17730.12,17900,15700,16689.61,31844.2044,37414.658746500005
2017-12-14T00:00:00Z,16689.62,17199.6,16256,16749.78,16329.30351,37501.123922000006
2017-12-15T00:00:00Z,16749.79,17899,16745,17738.67,28605.29934,38107.588889000006
2017-12-16T00:00:00Z,17738.68,19797,17630,19650.01,24840.11501,37917.444639500005
2017-12-17T00:00:00Z,19650.02,19891.99,19010,19378.99,21467.90059,37707.739669
